id	rule_index	rule	grounding
498	Rule_3	?a type Response => ?a ResponseOnPlatform 1	348_SU01_06 type Response => 348_SU01_06 ResponseOnPlatform 1
499	Rule_3	?a type Response => ?a ResponseOnPlatform 1	185_M005 type Response => 185_M005 ResponseOnPlatform 1
500	Rule_3	?a type Response => ?a ResponseOnPlatform 1	48_M002_01 type Response => 48_M002_01 ResponseOnPlatform 1
501	Rule_3	?a type Response => ?a ResponseOnPlatform 1	227_M008_01 type Response => 227_M008_01 ResponseOnPlatform 1
502	Rule_3	?a type Response => ?a ResponseOnPlatform 1	406_UM24 type Response => 406_UM24 ResponseOnPlatform 1
503	Rule_3	?a type Response => ?a ResponseOnPlatform 1	401_SU01_08 type Response => 401_SU01_08 ResponseOnPlatform 1
504	Rule_3	?a type Response => ?a ResponseOnPlatform 1	418_UM10 type Response => 418_UM10 ResponseOnPlatform 1
505	Rule_3	?a type Response => ?a ResponseOnPlatform 1	422_UM12 type Response => 422_UM12 ResponseOnPlatform 1
506	Rule_3	?a type Response => ?a ResponseOnPlatform 1	299_M007_01 type Response => 299_M007_01 ResponseOnPlatform 1
507	Rule_3	?a type Response => ?a ResponseOnPlatform 1	410_UM18 type Response => 410_UM18 ResponseOnPlatform 1
508	Rule_3	?a type Response => ?a ResponseOnPlatform 1	485_UM02 type Response => 485_UM02 ResponseOnPlatform 1
509	Rule_3	?a type Response => ?a ResponseOnPlatform 1	404_UM06 type Response => 404_UM06 ResponseOnPlatform 1
510	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	406_UM18 hasQuestion UM18 | UM18 hasQuestion_Category Degree => 406_UM18 ResponseOnPlatform 1
511	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	169_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 169_M010_01 ResponseOnPlatform 1
512	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	41_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 41_M002_01 ResponseOnPlatform 1
513	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	64_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 64_M002_01 ResponseOnPlatform 1
514	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	304_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 304_M003_01 ResponseOnPlatform 1
515	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	39_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 39_M010_01 ResponseOnPlatform 1
516	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	152_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 152_M002_01 ResponseOnPlatform 1
517	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	73_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 73_M004_01 ResponseOnPlatform 1
518	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	297_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 297_M002_01 ResponseOnPlatform 1
519	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	278_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 278_M003_01 ResponseOnPlatform 1
520	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	85_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 85_M004_01 ResponseOnPlatform 1
521	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	105_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 105_M004_01 ResponseOnPlatform 1
522	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	273_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 273_M002_01 ResponseOnPlatform 1
523	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	32_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 32_M004_01 ResponseOnPlatform 1
524	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	147_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 147_M003_01 ResponseOnPlatform 1
525	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	242_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 242_M004_01 ResponseOnPlatform 1
526	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	160_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 160_M003_01 ResponseOnPlatform 1
527	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	200_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 200_M003_01 ResponseOnPlatform 1
528	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	15_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 15_M003_01 ResponseOnPlatform 1
529	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	265_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 265_M002_01 ResponseOnPlatform 1
530	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	422_UM18 hasQuestion UM18 | UM18 hasQuestion_Category Degree => 422_UM18 ResponseOnPlatform 1
531	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	28_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 28_M004_01 ResponseOnPlatform 1
532	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	181_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 181_M003_01 ResponseOnPlatform 1
533	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	180_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 180_M002_01 ResponseOnPlatform 1
534	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	283_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 283_M003_01 ResponseOnPlatform 1
535	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	179_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 179_M002_01 ResponseOnPlatform 1
536	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	104_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 104_M003_01 ResponseOnPlatform 1
537	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	270_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 270_M002_01 ResponseOnPlatform 1
538	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	216_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 216_M010_01 ResponseOnPlatform 1
539	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	8_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 8_M010_01 ResponseOnPlatform 1
540	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	60_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 60_M007_01 ResponseOnPlatform 1
541	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	153_M003_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 153_M003_01 ResponseOnPlatform 1
542	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	436_UM18 chosen_Answer_Code NO_RECORDED_RESPONSE => 436_UM18 ResponseOnPlatform 1
543	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	199_M004_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 199_M004_01 ResponseOnPlatform 1
544	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	185_M010_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 185_M010_01 ResponseOnPlatform 1
545	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	21_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 21_M008_01 ResponseOnPlatform 1
546	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	405_UM12 chosen_Answer_Code NO_RECORDED_RESPONSE => 405_UM12 ResponseOnPlatform 1
547	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	237_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 237_M007_01 ResponseOnPlatform 1
548	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	228_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 228_M008_01 ResponseOnPlatform 1
549	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	232_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 232_M008_01 ResponseOnPlatform 1
550	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	164_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 164_M007_01 ResponseOnPlatform 1
551	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	417_UM25 chosen_Answer_Code NO_RECORDED_RESPONSE => 417_UM25 ResponseOnPlatform 1
552	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	69_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 69_M007_01 ResponseOnPlatform 1
553	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	490_UM26_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 490_UM26_01 ResponseOnPlatform 1
554	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	242_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 242_M008_01 ResponseOnPlatform 1
555	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	460_UM19 chosen_Answer_Code NO_RECORDED_RESPONSE => 460_UM19 ResponseOnPlatform 1
556	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	466_UM18 chosen_Answer_Code NO_RECORDED_RESPONSE => 466_UM18 ResponseOnPlatform 1
557	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	485_UM26_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 485_UM26_01 ResponseOnPlatform 1
558	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	477_UM21 chosen_Answer_Code NO_RECORDED_RESPONSE => 477_UM21 ResponseOnPlatform 1
559	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	202_M004_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 202_M004_01 ResponseOnPlatform 1
560	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	426_UM26_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 426_UM26_01 ResponseOnPlatform 1
561	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	216_M004_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 216_M004_01 ResponseOnPlatform 1
562	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	477_UM07 chosen_Answer_Code NO_RECORDED_RESPONSE => 477_UM07 ResponseOnPlatform 1
563	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	466_UM26_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 466_UM26_01 ResponseOnPlatform 1
564	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	181_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 181_M007_01 ResponseOnPlatform 1
565	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	417_UM17 chosen_Answer_Code NO_RECORDED_RESPONSE => 417_UM17 ResponseOnPlatform 1
566	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	283_M006_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 283_M006_01 ResponseOnPlatform 1
567	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	117_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 117_M008_01 ResponseOnPlatform 1
568	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	354_SU01_02 chosen_Answer_Code NO_RECORDED_RESPONSE => 354_SU01_02 ResponseOnPlatform 1
569	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	480_UM15 chosen_Answer_Code NO_RECORDED_RESPONSE => 480_UM15 ResponseOnPlatform 1
570	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	428_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 428_UM03 ResponseOnPlatform 1
571	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	474_UM07 hasQuestion UM07 | UM07 hasQuestion_Category Quality => 474_UM07 ResponseOnPlatform 1
572	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	487_UM04 hasQuestion UM04 | UM04 hasQuestion_Category Quality => 487_UM04 ResponseOnPlatform 1
573	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	433_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 433_UM03 ResponseOnPlatform 1
574	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	448_UM14 hasQuestion UM14 | UM14 hasQuestion_Category Quality => 448_UM14 ResponseOnPlatform 1
575	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	248_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 248_M006_01 ResponseOnPlatform 1
576	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	465_UM10 hasQuestion UM10 | UM10 hasQuestion_Category Quality => 465_UM10 ResponseOnPlatform 1
577	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	409_UM02 hasQuestion UM02 | UM02 hasQuestion_Category Quality => 409_UM02 ResponseOnPlatform 1
578	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	191_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 191_M006_01 ResponseOnPlatform 1
579	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	420_UM09 hasQuestion UM09 | UM09 hasQuestion_Category Quality => 420_UM09 ResponseOnPlatform 1
580	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	444_UM09 hasQuestion UM09 | UM09 hasQuestion_Category Quality => 444_UM09 ResponseOnPlatform 1
581	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	431_UM04 hasQuestion UM04 | UM04 hasQuestion_Category Quality => 431_UM04 ResponseOnPlatform 1
582	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	469_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 469_UM15 ResponseOnPlatform 1
583	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	473_UM12 hasQuestion UM12 | UM12 hasQuestion_Category Quality => 473_UM12 ResponseOnPlatform 1
584	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	458_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 458_UM15 ResponseOnPlatform 1
585	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	485_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 485_UM15 ResponseOnPlatform 1
586	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	460_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 460_UM15 ResponseOnPlatform 1
587	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	420_UM12 hasQuestion UM12 | UM12 hasQuestion_Category Quality => 420_UM12 ResponseOnPlatform 1
588	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	430_UM10 hasQuestion UM10 | UM10 hasQuestion_Category Quality => 430_UM10 ResponseOnPlatform 1
589	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	412_UM11 hasQuestion UM11 | UM11 hasQuestion_Category Quality => 412_UM11 ResponseOnPlatform 1
590	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	147_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 147_M006_01 ResponseOnPlatform 1
591	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	404_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 404_UM03 ResponseOnPlatform 1
592	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	463_UM06 hasQuestion UM06 | UM06 hasQuestion_Category Quality => 463_UM06 ResponseOnPlatform 1
593	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	405_UM13 hasQuestion UM13 | UM13 hasQuestion_Category Quality => 405_UM13 ResponseOnPlatform 1
594	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	458_UM19 hasQuestion UM19 | UM19 hasQuestion_Category Quality => 458_UM19 ResponseOnPlatform 1
595	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	268_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 268_M006_01 ResponseOnPlatform 1
596	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	486_UM06 hasQuestion UM06 | UM06 hasQuestion_Category Quality => 486_UM06 ResponseOnPlatform 1
597	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	485_UM08 hasQuestion UM08 | UM08 hasQuestion_Category Quality => 485_UM08 ResponseOnPlatform 1
598	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	408_UM08 hasQuestion UM08 | UM08 hasQuestion_Category Quality => 408_UM08 ResponseOnPlatform 1
599	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	150_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 150_M006_01 ResponseOnPlatform 1
600	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	235_M006_01 hasVisitId 235 | 235_M006_01 hasVisitId 235 => 235 hasUserId 235
601	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	248_M003_01 hasVisitId 248 | 248_M003_01 hasVisitId 248 => 248 hasUserId 248
602	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	368_SU01_07 hasVisitId 368 | 368_SU01_07 hasVisitId 368 => 368 hasUserId 368
603	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	332_SU01_07 hasVisitId 332 | 332_SU01_07 hasVisitId 332 => 332 hasUserId 332
604	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	178_M003_01 hasVisitId 178 | 178_M003_01 hasVisitId 178 => 178 hasUserId 178
605	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	398_SU01_08 hasVisitId 398 | 398_SU01_08 hasVisitId 398 => 398 hasUserId 398
606	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	71_M004_01 hasVisitId 71 | 71_M004_01 hasVisitId 71 => 71 hasUserId 71
607	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	456_UM17 hasVisitId 456 | 456_UM17 hasVisitId 456 => 456 hasUserId 456
608	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	445_UM25 hasVisitId 445 | 445_UM25 hasVisitId 445 => 445 hasUserId 445
609	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	49_M003_01 hasVisitId 49 | 49_M003_01 hasVisitId 49 => 49 hasUserId 49
610	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	183_M003_01 hasVisitId 183 | 183_M003_01 hasVisitId 183 => 183 hasUserId 183
611	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	463_UM22 hasVisitId 463 | 463_UM22 hasVisitId 463 => 463 hasUserId 463
612	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	332_SU01_04 hasVisitId 332 | 332_SU01_04 hasVisitId 332 => 332 hasUserId 332
613	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	461_UM12 hasVisitId 461 | 461_UM12 hasVisitId 461 => 461 hasUserId 461
614	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	136_M002_01 hasVisitId 136 | 136_M002_01 hasVisitId 136 => 136 hasUserId 136
615	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	484_UM14 hasVisitId 484 | 484_UM14 hasVisitId 484 => 484 hasUserId 484
616	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	115_M004_01 hasVisitId 115 | 115_M004_01 hasVisitId 115 => 115 hasUserId 115
617	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	377_SU01_03 hasVisitId 377 | 377_SU01_03 hasVisitId 377 => 377 hasUserId 377
618	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	257_M003_01 hasVisitId 257 | 257_M003_01 hasVisitId 257 => 257 hasUserId 257
619	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	26_M006_01 hasVisitId 26 | 26_M006_01 hasVisitId 26 => 26 hasUserId 26
620	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	55_M007_01 hasVisitId 55 | 55_M007_01 hasVisitId 55 => 55 hasUserId 55
621	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	439_UM07 hasVisitId 439 | 439_UM07 hasVisitId 439 => 439 hasUserId 439
