semantic_unit_uri,review_reason,ontology_class_uri,entity_count,example_entity_uris,example_labels,note
http://digistrucmed.org/semantic-unit/lu_3dbbe6a3a2072efaca31005b05d1cf5526f2dd7b8eda19aa469e53305ecb0580_n0002,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,3,http://digistrucmed.org/entity/lu_3dbbe6a3a2072efaca31005b05d1cf5526f2dd7b8eda19aa469e53305ecb0580_n0002_496_515|http://digistrucmed.org/entity/lu_3dbbe6a3a2072efaca31005b05d1cf5526f2dd7b8eda19aa469e53305ecb0580_n0002_1688_1707|http://digistrucmed.org/entity/lu_3dbbe6a3a2072efaca31005b05d1cf5526f2dd7b8eda19aa469e53305ecb0580_n0002_2863_2869,transvenous cardiac|transvenous cardiac|airway,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,14,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_11_18|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_438_450|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_471_483|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1065_1075|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1253_1263,revised|intervention|Intervention|prevention|prevention,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,6,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_19_34|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_52_67|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_383_397|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_678_693|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1660_1674,recommendations|recommendations|recommendation|recommendations|recommendation,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,10,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_241_257|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1079_1082|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1100_1115|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_2216_2220|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_2293_2308,cardiac diseases|SVT|WPW syndrome 12|IIIC|Turner syndrome,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,7,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_632_642|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_658_662|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_777_787|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_819_829|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_845_849,trimesters|week|trimesters|trimesters|week,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Drug,14,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_915_923|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_963_976|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1000_1007|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1019_1029|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1033_1044,warfarin|acenocoumarol|Sotalol|Flecainide|propafenone,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,2,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1676_1679|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1683_1686,IIb|IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0012_1713_1738,electroanatomical systems,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,19,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_39_59|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_234_242|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_260_268|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_296_304|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_306_310,thrombolytic therapy|delivery|infusion|delivery|aPTT,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013,relation_extraction_skipped_no_source_text,http://digistrucmed.org/RiskLevel,3,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_138_147|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_383_391|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_1973_1993,high risk|low risk|low/medium/high risk,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,18,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_152_168|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_396_412|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_676_696|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_804_824|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_925_929,thrombo-embolism|thrombo-embolism|pregnancy heart team|pregnancy heart team|IIaC,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Drug,8,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_199_203|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_247_251|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_428_432|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_865_868|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_1590_1609,LMWH|stop|LMWH|PAH|antiplatelet agents,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,2,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_642_652|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_761_784,prosthesis|mechanical heart valves,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0013_1240_1245,weeks,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,5,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_62_71|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_443_464|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_698_700|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_2124_2130|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_3140_3148,Diagnosis|Repaired tetralogy of|IV|Fontan|delivery,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,30,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_130_148|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_182_203|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_356_381|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_479_490|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_492_520,pulmonary stenosis|mitral valve prolapse|ventricular ectopic beats|arrhythmias|supraventricular arrhythmias,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Drug,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_752_758,Marfan,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_1053_1072,"Mechanical valve 
 ",Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014,relation_extraction_skipped_no_source_text,http://digistrucmed.org/RiskLevel,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_2517_2526,high risk,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,5,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_3042_3046|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_3058_3076|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_3079_3090|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_3091_3098|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0014_3114_3121,Once|Once per trimester|Bimonthly ||Monthly|Monthly,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_2_17,Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_30_37,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,6,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_44_57|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_865_870|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_885_890|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_1151_1156|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_1636_1644,Pre-pregnancy|weeks|weeks|weeks|elective,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,11,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_182_196|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_278_294|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_1188_1203|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_1327_1343|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0016_1345_1359,aortic disease|cardiac diseases|cardiac disease|cardiomyopathies|aortic disease,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
